text,rating,category
"I'm not sure what I love more about Moroccanoil Volumizing Mist-the way it brings fullness to my hair or the scent of the mist.  Both are fabulous! I  have thick, shoulder length hair. For the past couple of years, my hair has experienced normal thinning that comes with aging, mainly around my scalp. After using Moroccanoil for the first time, I really was amazed by the results.  My already thick hair had an added fullness and more body to it, but wasn't out of control by any means. But the area of my scalp where I experience the most thinning had an even look and fullness to it to match the rest of my hair. I could no longer see the small, bare patches of my head where thinning is at its worst. My hair was thick enough to cover those patches just as it had been years ago before the thinning started!  I really was quite stunned AND of course, thrilled!  These results were courtesy of the wonderful argan oil and Dead Sea salt ingredients found in Moroccanioil products.  This mist does NOT weigh my hair down or make it look/feel oily or greasy at all. Its very light.  2-3 sprays dispenses enough mist to cover my hair. Many years ago, I stopped at a local dollar store in town and found bottles of a major hair company's hair freshening spray. That was the only purpose of this item...to make hair smell good. I LOVED LOVED LOVED the scent. I loved it SO much, I eventually bought all 23 bottles -the entire supply.  After I used all of the bottles (gave a few away), I couldn't find the spray anywhere else at all; I'm guessing it was discontinued. When I sprayed Moroccanoil on my hair for the first time, it smelled SO much like that hair freshener spray I was obsessed with years ago. I LOVE the scent of this mist! Now, I have the best of both worlds...a volumizing spray that adds much needed fullness to my hair (especially where its thinning) AND a scent that I LOVE! Because  I only require a few pumps of the dispenser to cover my hair, this bottle will last me for a good amount of time. There's NO doubt about it... I WILL continue to use and purpose Moroccanoil Volumizing mist and make it a part of my daily hair care routine. It works that well!  It should also be noted that this product is an Amazon 'Professional Beauty' product. For those not familiar, that means this is a high quality item that can be found in professional settings such as spas, hair salons and dermatology offices. This is a wonderful product and I can't stress enough how much it has helped my hair.  Definitely 100% recommended!",5.0,Beauty_Personal_Care
"So I needed a tough case cuz my son had recently thrown my phone in a puddle of water. I watched video after video about the lifeproof case and I was sold. This was going to be my new case. Sadly, when I received it in the mail, it felt super cheap. The rubber gasket around the entire inside of the case fell off upon inspection of case and the inside had rough pieces of plastic hanging off it from what looked like a plastic mold. This must have been a knockoff version or something. I'm giving this product a single star based on the lack of authenticity I was expecting.",1.0,Cell_Phones
"Not a summer breakfast, but at the moment it is winter and I like starting my morning with a cup of oatmeal as it sticks with me through the morning hours.  Adding golden milk makes the oatmeal that much better!  I do take turmeric tablets and know that it is good for several internal body systems, but using golden milk gives me a quick ""shot"" of the healthy effects and it takes good with my oatmeal!  I usually add a little bit of cinnamon and honey to my oatmeal so the golden milk fits right in.  I will definitely buy again when I get low.  Good value for the money and for your health!",5.0,Health_Household
"I impressed from the moment I opened this.  The horn is big, weighty, and beautiful.  It really does emit a full sound that is sure to impress.<br /><br />Records sound best, but wow to have bluetooth too is very convenient!!!",5.0,Electronics
I could not get past the horrid smell and threw them away.,1.0,Beauty_Personal_Care
"Update….  I contacted the seller and they offered me a refund or replacement item. Great customer service. I requested a replacement in the hopes the new one will work as described.<br /><br />The suction power is great BUT!!!  When I put it on my vent it made it so I couldn’t move my vent in certain positions. Also would only hold my phone in the lower position, the arm would just fall in every other position. But it worked for the most part so I kept it. Then one day I went to put my phone on and the arm just broke off. Sucks that it lasted less than a year.",5.0,Cell_Phones
I like nothing about these.. They bubbled and peeled off,1.0,Cell_Phones
"Love this case, perfect look for my gold iPhone !!!",5.0,Cell_Phones
"PROS:  Very study and solid, carrying strap with compass, flashlight is very bright.  Unit is rechargeable with USB, Solar or crank.  Crank is very easy to turn.  Has a weather band.  Has SOS button that gives loud alarm and light, has on/off switch.  CONS:  Slightly heavier and bigger than some emergency radios; sound quality of AM radio is not that good, although FM sounds decent.  Does not have regular battery backup (only uses an L-Ion battery, but it can be replaced if the battery goes bad.)<br /><br />Overall, this is a decent little emergency radio with similar features to other emergency radios.",4.0,Electronics
Couldn't keep patch on skin kept coming loose,5.0,Health_Household
